id,name,address,city,state,zip,lat,lon,phone,revenue,utilization,_ingested_at,_source_system,_row_hash
6c7fe370-02c4-3537-8f5e-373b2168b933,HEALTH ALLIANCE HOME HEALTH AND HOSPICE,60 HOSPITAL ROAD,LEOMINSTER,MA,014533791,42.54031915,-71.76312990486304,9783426013,0.0,10,2026-05-09 23:29:49.413347,synthea,4e63f5e53a66d921f964c542d88bd51e
9fbf3c5e-5f22-3b9f-9032-39d6de320874,METRO WEST REHAB CORP,150 FLANDERS RD,WESTBOROUGH,MA,015811017,42.2770724,-71.5679154706427,5088712000,0.0,4,2026-05-09 23:29:49.413347,synthea,59a6154d66a15602b65a6b424f932e2c
f8918a95-31e8-3ac4-8d12-29ca6080ebda,BETH ISRAEL DEACONESS HOSPITAL MILTON INC,199 REEDSDALE RD,MILTON,MA,021863926,42.251368299999996,-71.0768393856917,6173131214,0.0,103,2026-05-09 23:29:49.413347,synthea,42a7ab4769d9020df67512eb16902e18
9cec3b3c-fe3f-344e-b9c3-e414dafcd19f,120 MAIN STREET OPERATOR LLC,120 MAIN ST,MALDEN,MA,021486904,42.41918695,-71.06618960434116,7813245600,0.0,1,2026-05-09 23:29:49.413347,synthea,c3e9ac267fbba689533c4aa6b095e3ba
3ff0f58b-7a1f-3334-9449-ff15f68b7d86,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH INC,275 SANDWICH ST,PLYMOUTH,MA,023607761,41.94186605,-70.6455366462985,5087462000,0.0,117,2026-05-09 23:29:49.413347,synthea,30838ef95669161452ce2054094eb4c8
70e3ad4f-b9ff-3f3e-9990-2cd7e23a9d1c,HEALTH-MD URGENT CARE,1238 RIVERDALE ST,WEST SPRINGFIELD,MA,010894675,42.1373438,-72.62624707492338,4135043507,0.0,30,2026-05-09 23:29:49.413347,synthea,7bb2c53a33110b9a353460d8faa41ed3
09434cf4-ae0d-32ad-bc16-5ce7b0e5c12b,Brockton Vet Center,1041L Pearl St.,Brockton,MA,02301,42.055134,-71.06661,508-580-2730 Or 508-580-2730,0.0,139,2026-05-09 23:29:49.413347,synthea,33ea1d511c3bead4fdce359a6264a5e5
9cfdd210-a2ed-34d6-9381-2f5d999011ca,HIGHLAND PRIMARY CARE ASSOCIATES INC.,21 HIGHLAND AVE,NEWBURYPORT,MA,019503873,42.814341671166744,-70.88998002772408,9784637770,0.0,56,2026-05-09 23:29:49.413347,synthea,a2b739bde36f412c220e402d81f409c4
7e8bd0f2-2746-355e-92ef-9473818c58a2,BLISSFUL HOMECARE  LLC,90 SUTTON STREET  SUITE 3-4,NORTH ANDOVER,MA,018451655,42.705281049999996,-71.13643624887442,9787255505,0.0,5,2026-05-09 23:29:49.413347,synthea,e397a454725218380c8b0fb475bba7cf
dd280187-8662-3732-af81-595d10572911,4499 ACUSHNET AVENUE OPERATING COMPANY  LLC,4499 ACUSHNET AVE,NEW BEDFORD,MA,027454707,41.74026055,-70.9450945705336,5089956900,0.0,99,2026-05-09 23:29:49.413347,synthea,03bd343af73c8c75b4baee80fef4e455
a6964d47-8af0-3df2-b99d-d8414eb1cfa3,ARBOUR-FULLER HOSPITAL,200 MAY ST,SOUTH ATTLEBORO,MA,027035520,41.924394750000005,-71.36076410900014,5087618500,0.0,180,2026-05-09 23:29:49.413347,synthea,c969a9026216f8508a57c3dd4c3e15d8
a7b047dd-186a-32de-8187-b0853c05aed6,COUNTRY CENTER FOR HEALTH & REHABILITATION,180 LOW STREET,NEWBURYPORT,MA,019503519,42.815683050000004,-70.89666045994463,9784655361,0.0,13,2026-05-09 23:29:49.413347,synthea,1b616ec8c764f900f42b17903dcb6b24
9d283097-e706-3421-8b98-948b1fdadf30,BEAR MT WEST SPRINGFIELD LLC,42 PROSPECT AVE,WEST SPRINGFIELD,MA,010894510,42.157666846720865,-72.63485704670578,4137333151,0.0,1,2026-05-09 23:29:49.413347,synthea,e662e72ffb2747db284682dc2ef7ca40
542185c1-943a-30f4-aba0-0efaa92488a4,EVEREST HEALTH CARE SPECIALISTS PLLC,142 LAKE ST,ARLINGTON,MA,024764738,42.40328885,-71.15140830652837,7817772320,0.0,52,2026-05-09 23:29:49.413347,synthea,95a9ceca3b28c3747f2a7fbace96ebbf
a2cc09de-c1e2-3126-8c09-d49f95225281,CHILDREN'S HOSPITAL CORPORATION,300 LONGWOOD AVE,WALTHAM,MA,024532741,42.3756401,-71.2358004,6173554831,0.0,29,2026-05-09 23:29:49.413347,synthea,c4aba794c7bd02d982af3c19543d2c4e
9f2f60a6-87a4-3f45-b753-b63b5b7e9993,NORTH END COMMUNITY HEALTH COMMITTEE INC,332 HANOVER STREET,BOSTON,MA,021131901,42.3647421,-71.0536619,6176438000,0.0,49,2026-05-09 23:29:49.413347,synthea,d3358f211a6ac488fa36d0ff86c0960e
8fede172-e8ad-3a42-ba59-5d63b0fdc670,CAPE COD HEALTHCARE  INC.,460 W MAIN ST,HYANNIS,MA,026013855,41.64987207007028,-70.31279933758786,5087903360,0.0,49,2026-05-09 23:29:49.413347,synthea,36e1ad85616a467a9ab46f4ecbe11416
4ffc4e4b-9d8d-3c30-ad84-fc9a7209da94,OAKS  THE,4525 ACUSHNET AVENUE,NEW BEDFORD,MA,027454727,41.74080975,-70.94731021257817,5089987807,0.0,1,2026-05-09 23:29:49.413347,synthea,ab5449099bad8e5d9caa7b5ab1deb77e
bebc1dac-6c42-3225-b0ba-23278cdf2a62,MEMORY SUPPORT OF HERITAGE HALL,464 MAIN STREET,AGAWAM,MA,010011826,42.07695165,-72.62026217030348,4137868000,0.0,24,2026-05-09 23:29:49.413347,synthea,760dd5a73a20070c7ba6c76f96d81352
5a6fa8a5-90e2-3f70-bb3e-3d9dd7ad2f96,CHICOPEE REHABILITATION AND NURSING CENTER LLC,44 NEW LOMBARD RD,CHICOPEE,MA,010204857,42.1678446,-72.54203576723424,7189740266,0.0,1,2026-05-09 23:29:49.413347,synthea,1237f3e8008f681fc652a9d7b7ffd724
ce4d0501-49eb-396a-bc56-545fdfc624b0,MARTHA'S VINEYARD HOSPITAL INC,1 HOSPITAL RD,OAK BLUFFS,MA,025571406,41.46063105,-70.57989080295974,5086930410,0.0,77,2026-05-09 23:29:49.413347,synthea,a85a84fa2c6fbd5b998b80c75218bbe6
70e943de-a18b-3e03-a204-ecca2f01b6d1,OAKDALE REHABILITATION & SKILLED NURSING CENTER,76 NORTH MAIN STREET,WEST BOYLSTON,MA,015831130,42.393642299999996,-71.79207534741954,5088356076,0.0,3,2026-05-09 23:29:49.413347,synthea,55066b801a7f8c563fb521f9269dcbd8
e69e7cbb-8362-30d1-83f2-3a0c492fe2b1,PLYMOUTH CARVER PRIMARY CARE  P.C.,110 LONG POND RD,PLYMOUTH,MA,023602642,41.9255829,-70.65514326847389,5087467272,0.0,60,2026-05-09 23:29:49.413347,synthea,d378e8f5aa67a5240ce83be34453167b
9e469108-97a0-350a-b6ba-be2a286b3dcc,METRO WEST REHAB CORP,150 FLANDERS RD,WESTBOROUGH,MA,015811017,42.2770724,-71.5679154706427,5088712000,0.0,21,2026-05-09 23:29:49.413347,synthea,d6a127d3b0d17791eb1e35df9327f69b
afc661fd-71d9-3fc3-adf2-3fc3b5e8a140,BROCKTON HOSPITAL  INC.,680 CENTRE ST,RAYNHAM,MA,02767,41.9487118,-71.0731008,5089417000,0.0,32,2026-05-09 23:29:49.413347,synthea,be8a3acfe057d40d79a98f8f37e57c16
06cc2462-430f-3322-9c87-7e971125f510,EMERSON HOSPITAL,133 OLD ROAD TO 9 ACRE COR,WESTFORD,MA,018863198,42.5792583,-71.4378411,9782873226,0.0,67,2026-05-09 23:29:49.413347,synthea,fedeeb18e7136a63a199d99ac9d8a587
db106514-f254-3402-b6a4-6d210c78c7e2,JOHN ADAMS HEALTHCARE CENTER,211 FRANKLIN STREET,QUINCY,MA,021697833,42.23691085,-71.00237199954586,6174790837,0.0,2,2026-05-09 23:29:49.413347,synthea,8871ccd0105659353bd64cda6af07794
ee7fab6f-6438-394f-b1f2-3e452f8f055a,BLUEBERRY HILL REHABILITATION AND HEALTHCARE CTR,75 BRIMBAL AVENUE,BEVERLY,MA,019156009,42.570099299999995,-70.87108224250409,9789272020,0.0,6,2026-05-09 23:29:49.413347,synthea,78455bcda87396cfefd022f861f62b20
907b1d2f-2bf8-31b5-abc2-14d6b75faa96,ASSABET FAMILY PODIATRY  INC,340 MAPLE ST,MARLBOROUGH,MA,017523200,42.3358161,-71.54106510218209,5084813659,0.0,28,2026-05-09 23:29:49.413347,synthea,d99b1ba35a52ed3c01d957995567fb99
65cf1d58-590c-3fc8-b68b-f429129a0f79,HARBORSIDE HOSPICE OF MASSACHUSETTS LLC,241 WINTER ST,HAVERHILL,MA,018314835,42.77792505,-71.08618205019678,8003311044,0.0,2,2026-05-09 23:29:49.413347,synthea,4081a9d16cb0671649a51ef2ffb467ea
880fad59-9c38-3a21-a39f-ccc801502ab3,SANCTA MARIA NURSING FACILITY,799 CONCORD AVENUE,CAMBRIDGE,MA,021381048,42.390849395521705,-71.1556550001627,6178682200,0.0,11,2026-05-09 23:29:49.413347,synthea,8bab1670e04761d7a9d960309f8344c2
e34d8448-8b98-3f91-9fe7-faeb8a78e1db,ASSOCIATED INTERNISTS OF RANDOLPH  INC.,NEW ENGLAND SINAI HOSPITAL,MILTON,MA,021862377,42.2501425,-71.065573,7813440600,0.0,31,2026-05-09 23:29:49.413347,synthea,f59ca181adeb7ca787dfb980e720f48d
0fa1cab9-83c1-3c85-b7bc-53d8b922e2f7,METROWEST MEDICAL CENTER,115 LINCOLN STREET,WORCESTER,MA,016081216,42.2768165,-71.795274,5083831000,0.0,157,2026-05-09 23:29:49.413347,synthea,f234a92e501f8a25a021de5393dea670
e6d63525-40f0-3391-a58a-e6a03598911f,STANLEY STREET TREATMENT AND RESOURCES INC,400 STANLEY ST,FALL RIVER,MA,027206009,41.7148511,-71.13527009152534,5086751054,0.0,64,2026-05-09 23:29:49.413347,synthea,7d94e0707f857c116bdc98972e31b7f1
2b97893e-dc50-378b-a266-f089b8450329,HARBOR HEALTH SERVICES INC,250 MOUNT VERNON ST,DORCHESTER,MA,021253120,42.3194571,-71.04610844302991,6172881140,0.0,27,2026-05-09 23:29:49.413347,synthea,1e1dcc84234af1f02206f7c929ceeec2
d0894f6b-78d7-338d-82ad-b63de4d40014,MOUNT AUBURN HOSPITAL,330 MOUNT AUBURN STREET,WALTHAM,MA,02452,42.3756401,-71.2358004,6174923500,0.0,85,2026-05-09 23:29:49.413347,synthea,6d9ce688bdbb92978542abf5ef350077
3d5fbf38-c781-3e04-8c7e-5a402611b7d4,DAVIS SQUARE FAMILY PRACTICE,260 ELM ST,SOMERVILLE,MA,021442951,42.3955992,-71.1227391,6176669577,0.0,76,2026-05-09 23:29:49.413347,synthea,61a443157750cee3c7a24342d781e276
f43f97f2-af04-3ed0-a42e-3681718cc9b2,BERKSHIRE MEDICAL CENTER INC,725 NORTH ST,PITTSFIELD,MA,012014109,42.4600752,-73.2492795834909,4134472000,0.0,33,2026-05-09 23:29:49.413347,synthea,b44515b4bd7ec24714b5f0ecd739c69d
2f67494e-f17e-3248-ba68-3ca42913cca1,ROYAL OF FAIRHAVEN NURSING CENTER,184 MAIN STREET,FAIRHAVEN,MA,027193259,41.646106,-70.90865208079187,5089973193,0.0,25,2026-05-09 23:29:49.413347,synthea,180bad811ab20a98b08824a260aae1a9
326bc5bc-8da8-3337-a76a-7d44202dae3d,ABERJONA NURSING CENTER  INC,184 SWANTON ST,WINCHESTER,MA,018901921,42.4606573,-71.13806547771736,7817299370,0.0,1,2026-05-09 23:29:49.413347,synthea,946307bac166cc621f0cafc6deca70fc
88975fd9-b47e-3af6-af78-c58e1ecf0d5e,BAYSTATE NOBLE HOSPITAL CORPORATION,115 W SILVER ST,WESTFIELD,MA,010853628,42.1178811,-72.75935246865802,4135682811,0.0,52,2026-05-09 23:29:49.413347,synthea,02f8b994083ad9c00c444c94d413f6bd
52efa2e5-007f-3396-a83a-28ca015f0595,BAYADA HOME HEALTH CARE INC,20 N PARK AVE STE 2200A,PLYMOUTH,MA,023604090,41.960434631488596,-70.67007876763536,5088300999,0.0,5,2026-05-09 23:29:49.413347,synthea,582e99f9e40473f8fc6898b174fdd9db
94ac48ba-e215-3ab9-ba88-a0b926d29cef,MEDFORD REHABILITATION AND NURSING CENTER,300 WINTHROP STREET,MEDFORD,MA,021552311,42.421527,-71.11834,7813964400,0.0,7,2026-05-09 23:29:49.413347,synthea,b5ff9cd30c7ac8331e931b6776340c9d
069b90f9-309b-35e4-b990-d1dbacb962cc,MONT MARIE REHABILITATION & HEALTHCARE CENTER,36 LOWER WESTFIELD ROAD,HOLYOKE,MA,010402749,42.16975305,-72.63488031242107,4135386050,0.0,4,2026-05-09 23:29:49.413347,synthea,1bce8a61c3f23415a46ef3111eff6b3f
aaa0fec8-a112-35c1-81d8-20cba5d2d00e,NEW ENGLAND DEACONESS ASSOCIATION,80 DEACONESS RD,CONCORD,MA,017424168,42.451360756038156,-71.37688541994147,9783695151,0.0,1,2026-05-09 23:29:49.413347,synthea,51dbed4a5a43ae83c755ddcc5a21eae7
936ceb96-2b12-371f-aa68-ee02a9c06f4c,PRIMARY CARE NORTH PC,225 BOSTON ST,LYNN,MA,019043124,42.470497449999996,-70.96003668151566,7815959581,0.0,39,2026-05-09 23:29:49.413347,synthea,ee05ae1fa09fdf5215e59c72235940bb
a855314b-4fb5-37fc-8015-5caa96c928b1,BAYSTATE MEDICAL CENTER INC.,759 CHESTNUT ST,SPRINGFIELD,MA,011991001,42.121522049999996,-72.60300615153007,4137940000,0.0,111,2026-05-09 23:29:49.413347,synthea,ccb2d8333de3ad072b98f309b92da8b0
48a6d3ab-50ef-349e-8945-2558a78f378e,SAINT ANNE'S HOSPITAL,795 MIDDLE ST,SWANSEA,MA,027774114,41.730919,-71.208117,5086745600,0.0,727,2026-05-09 23:29:49.413347,synthea,e169e65f5986d475c6f4a3fd1fe6bdad
cabc0f0d-dcca-34a2-bc6b-519ed1cc7f74,ACHIEVE WELLNESS  LLC,191 MERRIMACK ST STE 712,HAVERHILL,MA,018306199,42.7742236,-71.08181133783422,9788914928,0.0,18,2026-05-09 23:29:49.413347,synthea,3e9af44e72cbed670db2c39e7b0e3fa6
7b7ce654-a413-37d1-9d34-97240c0ac580,WOONSOCKET URGENT CARE PC,1 WRENTHAM ST,BELLINGHAM,MA,020192532,42.025037350000005,-71.48945118224057,5083184466,0.0,1,2026-05-09 23:29:49.413347,synthea,c28413e12024f37029a19ffd2ce709f2
7b20d1c4-c56b-3647-801c-5e4e13679073,BETH ISRAEL DEACONESS HOSPITAL PLYMOUTH INC,275 SANDWICH ST,PLYMOUTH,MA,023602183,41.94186605,-70.6455366462985,5087462000,0.0,50,2026-05-09 23:29:49.413347,synthea,8a5a79b9b939abe4e6daa711c871490a
281525ef-5743-34a8-9339-66c8b4be6668,NOTRE DAME HOSPICE,555 PLANTATION STREET,WORCESTER,MA,016052376,42.2907683,-71.7649752,5088525505,0.0,1,2026-05-09 23:29:49.413347,synthea,2ed364d252634ed2593749110536122b
3e97ce4f-3ad7-3cea-883f-e2bb4ca89d83,HALLMARK HEALTH URGENT CARE PHYSICIANS LLC,30 NEW CROSSING RD,READING,MA,018673270,42.51809619399502,-71.0959083715027,7812801699,0.0,4,2026-05-09 23:29:49.413347,synthea,329a5e0a931695a97ac4ef96b25125af
46daa26f-fda5-38a9-9c45-fda430d28fa6,FIDELIS HOSPICE,25 RAILROAD SQUARE  SUITE 501,HAVERHILL,MA,018325721,42.7736752,-71.08561759491305,9789127842,0.0,10,2026-05-09 23:29:49.413347,synthea,b6f29a78782ed5630729309392d9ab1f
c0132cf6-1703-3aad-89b4-cc2f2bbc123e,MARISTHILL NURSING & REHABILITATION CENTER,66 NEWTON STREET,WALTHAM,MA,024536058,42.3746705,-71.22789736306842,7818930240,0.0,7,2026-05-09 23:29:49.413347,synthea,50f0a42cbc10200cbd0a861a3439531c
4f59f709-8b84-3d27-a04b-c6b7b5544413,HILLTOWN COMMUNITY HEALTH CENTERS INC,70 BOLTWOOD WALK,AMHERST,MA,010022271,42.3768779,-72.51840280783739,4132385511,0.0,46,2026-05-09 23:29:49.413347,synthea,347c8ac36143d86a515f17259391c968
c4e5b33c-17b8-3f51-a8ba-a327d54e642a,PRIMARY CARE MEDICINE AND PEDIATRICS  LLC,94 N ELM ST,WESTFIELD,MA,010852917,42.1322823,-72.7436679,4135621650,0.0,124,2026-05-09 23:29:49.413347,synthea,1aabc15561698fb55d21c7e369c0dcaa
79d49935-bcc0-36ca-920b-45365c367438,SOUTH BOSTON COMMUNITY HEALTH CENTER INC,409 W BROADWAY,SOUTH BOSTON,MA,021272245,42.336831,-71.047958,6172697500,0.0,136,2026-05-09 23:29:49.413347,synthea,d0c2489fc7a7c7d7ffd466c438c281a4
0f2c58ec-5323-3c0f-9bdf-af0df7eb2a2b,MARIAN MANOR,130 DORCHESTER STREET,SOUTH BOSTON,MA,021272642,42.3334312,-71.0494949,6172683333,0.0,19,2026-05-09 23:29:49.413347,synthea,b643911c4e5b63e59e28371744992b74
680532c8-2661-3b39-875a-b6ec0746ccf5,CHARLES RIVER COMMUNITY HEALTH  INC,30 ATHOL ST,ALLSTON,MA,021341124,42.36075595,-71.13397379082869,6177830500,0.0,25,2026-05-09 23:29:49.413347,synthea,e3763da3adfc7d37ca146379aa2ebcc3
cc400ddc-c38d-3604-8d89-cea21555719f,NEEDHAM FAMILY PRACTICE ASSOC. P.C.,87 CHESTNUT ST,NATICK,MA,017603644,42.293559188306446,-71.35158050924959,7814445515,0.0,67,2026-05-09 23:29:49.413347,synthea,b5c6745e8729811951e01d45e55be188
51370692-6296-3150-8672-559fc73f964f,BRIGHAM & WOMENS HOSPITAL INC,75 FRANCIS ST,WEST BRIDGEWATER,MA,023791542,42.0219112,-71.019004,6177325500,0.0,2,2026-05-09 23:29:49.413347,synthea,41e3d01ebd155474fd5831dd68473307
cdc87240-38e9-36f8-959b-706642e01e11,MASSACHUSETTS EYE AND EAR INFIRMARY -,243 CHARLES ST,STONEHAM,MA,021803559,42.4814675,-71.0924311,6175733089,0.0,85,2026-05-09 23:29:49.413347,synthea,d4eef6e6785f57724470d7ba4937b818
c6b019eb-28ec-36f6-abf3-bcc4d1d58966,DUTTON FAMILY CARE ASSOCIATES LLP,33 AVON ST,WAKEFIELD,MA,018802310,42.50403445,-71.07462951514611,7812450402,0.0,75,2026-05-09 23:29:49.413347,synthea,abd17fc3b705a476b6a5e07f97bf97ad
b5b380d2-df21-3389-abf0-08551c7e1f2d,DEVENS TREATMENT & RECOVERY CENTER LLC,85 PATTON RD,DEVENS,MA,014344401,42.5304204,-71.61505519305638,9786155200,0.0,33,2026-05-09 23:29:49.413347,synthea,3a12ab06570e1391672ed078b5b2990c
06376cbe-4880-384b-b459-7ce3eef36ced,HEALTHFIRST FAMILY CARE CENTER INC,387 QUARRY ST,FALL RIVER,MA,027231026,41.6932713,-71.1402431739568,5086798111,0.0,112,2026-05-09 23:29:49.413347,synthea,44b449a7f96021fb2f9c53bc492aff9b
b6717471-7f78-32c4-b1c5-e3a6310553d7,FAMILY MEDICINE ASSOCIATES LLC,15 RAILROAD AVE,TOPSFIELD,MA,01983,42.6375935,-70.9494966,9874687381,0.0,40,2026-05-09 23:29:49.413347,synthea,f7cc35cd2713b80162c38c12f4d23ad2
2836d9ac-c6a6-39d1-8f13-fdf0fc8928f4,TEWKSBURY HOSPITAL,365 EAST ST,TEWKSBURY,MA,018761950,42.6069472,-71.2180803,9788517321,0.0,413,2026-05-09 23:29:49.413347,synthea,b494ca2d39ec4fa3656d9006e7f31c16
7dddc0c2-9f1d-3e4e-b2f2-fc7e6abbed31,ALTERNATIVE HOME HEALTH CARE  LLC,160 MERRIMACK STREET  SUITE 1,METHUEN,MA,018446117,42.7334079,-71.13599310716302,9786577444,0.0,13,2026-05-09 23:29:49.413347,synthea,ec70490de33ad1e34c9c3bbf8ee5bc45
82c72223-f521-3a34-9b9b-4ff366365399,CARNEY HOSPITAL,2100 DORCHESTER AVENUE,QUINCY,MA,021691870,42.2509914,-71.0037374,6175062000,0.0,19,2026-05-09 23:29:49.413347,synthea,2b3f670857461de18a18c23ccbd01ed6
7c625dc4-2593-31eb-95fd-6a912832b8bb,BAYADA HOME HEALTH CARE  INC,980 WASHINGTON STREET  SUITE 124,DEDHAM,MA,020266704,42.228918,-71.18501264023513,6179692600,0.0,2,2026-05-09 23:29:49.413347,synthea,c1f0ff4fde4cdebec9a2654f70652dd1
04b252db-4231-3cb5-963d-6f096fb4b97c,DEDHAM MEDICAL ASSOCIATES URGENT CARE CENTER LLC,1177 PROVIDENCE HIGHWAY,NORWOOD,MA,020625019,42.194543,-71.1994976,7813291400,0.0,6,2026-05-09 23:29:49.413347,synthea,9b7ebaf11a826fafe9378fa26e753d8f
83579123-f29c-39b8-9f5f-8f79e91683c7,NASH HEALTH CARE PRACTICES LLC,100 CENTURY DR,WORCESTER,MA,016061244,42.3138278,-71.7707002,5083457129,0.0,24,2026-05-09 23:29:49.413347,synthea,6f950241fabebeeb918c5d1f263c8530
a94f4f6e-88ad-39ff-a935-dc87f13327b1,LIFE CARE CENTER OF LEOMINSTER,370 WEST STREET,LEOMINSTER,MA,014532073,42.535877150000005,-71.77537115047085,9785370771,0.0,7,2026-05-09 23:29:49.413347,synthea,0dfab97d237dec6fbc0aca7732b9e852
4bde4cbc-55f7-3501-90eb-2c88178c7be1,SUN MEDICAL CLINIC  PC,50 MEMORIAL DR,LEOMINSTER,MA,014532238,42.541995,-71.7628835,9788400055,0.0,49,2026-05-09 23:29:49.413347,synthea,9514d186e58bae63fbc7252e5224948f
a977feef-f585-3fa8-8deb-7e60fc2cab30,HORIZON HOME CARE  LLC,2314 MAIN STREET,TEWKSBURY,MA,018763128,42.58023655,-71.19367180835906,9788517775,0.0,1,2026-05-09 23:29:49.413347,synthea,c74c59ae3f2171d5496c3087365892f5
1de7e7d9-9a7a-3a3f-bf4c-b4de450711f2,CIRCLE HEALTH URGENT CARE LLC,198 LITTLETON RD,WESTFORD,MA,018863429,42.564282,-71.42620615382347,9783230302,0.0,10,2026-05-09 23:29:49.413347,synthea,0a8134e8163e21710f079d1d825d9751
4705a8fd-19cd-32c1-8b3e-34bcfe84d0bd,WELLNESS ON WHEELS PC,55 N WASHINGTON ST,NORTH ATTLEBORO,MA,027601607,41.983529,-71.332241,5083164141,0.0,53,2026-05-09 23:29:49.413347,synthea,2c2cf5695377802161254d236f0ca4ae
f5ccbb53-e4a0-32e5-a693-02150497a8f4,SOUTH SHORE INTERNAL MEDICINE ASSOCIATES INC.,100 HIGHLAND ST,MILTON,MA,021863881,42.250705749999995,-71.07724199194602,6176988855,0.0,47,2026-05-09 23:29:49.413347,synthea,152ba3e84af2f1a5c2ed68be3e77674a
497f39dd-280e-3d58-af5b-c5e3a3a09b10,CAPE COD HOSPITAL INC,27 PARK ST,HYANNIS,MA,026015230,41.65363635,-70.27352219234834,5087711800,0.0,444,2026-05-09 23:29:49.413347,synthea,8eeb90d3442ae79d9251a0b2d416c629
f2a6c4f7-f5b2-361a-95c4-3d635b352a46,LIFE CARE CENTER OF RAYNHAM,546 SOUTH STREET EAST,RAYNHAM,MA,027671079,41.8984957,-71.03751432894776,5088215700,0.0,11,2026-05-09 23:29:49.413347,synthea,48eed9268d05dd205da3745111c5e41a
578b56de-fe9c-32e1-aea4-876f8bc01e9c,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,49 HILLSIDE STREET,FALL RIVER,MA,027205211,41.707406500000005,-71.14593659462452,5082357600,0.0,673,2026-05-09 23:29:49.413347,synthea,1ca22aff370ed5af482391432a031c23
a525d084-5a8f-3859-a048-2130a4092ec8,BAYADA HOME HEALTH CARE  INC,2 MOUNT ROYAL AVENUE  SUITE 350,MARLBOROUGH,MA,017521976,42.34042135,-71.57841367654626,5088534100,0.0,3,2026-05-09 23:29:49.413347,synthea,b76c1a1cf088a9a870acfc6726038562
accb8cdd-6560-3fef-b0a6-f12c3295026a,LIFE CARE CENTER OF ATTLEBORO,969 PARK STREET,ATTLEBORO,MA,027035115,41.9266899,-71.2611303145582,5082224182,0.0,13,2026-05-09 23:29:49.413347,synthea,2999327e1d02589273e80a86beb5c271
6618f4ef-656a-347f-b61e-ed4d6c21763a,ZAHEEN MEDICAL CENTER LLC,231 SUTTON ST STE 1A,NORTH ANDOVER,MA,018451620,42.70554405,-71.12856345,9786551042,0.0,31,2026-05-09 23:29:49.413347,synthea,15270d71c9cdff29d71f486835ee50f6
18a96051-91f4-3cba-af96-056ea14dfee0,ANNA JAQUES HOSPITAL SUBACUTE UNIT,25 HIGHLAND AVENUE,NEWBURYPORT,MA,019503872,42.81369325,-70.89091645747592,9784631056,0.0,67,2026-05-09 23:29:49.413347,synthea,bf4d5e5c80513ef04a311a7f6f067685
1ab2b5f9-cb95-3236-beec-9b9d4a407c61,BERKSHIRE MEDICAL CENTER INC,725 NORTH ST,PITTSFIELD,MA,012014109,42.4600752,-73.2492795834909,4134472000,0.0,2,2026-05-09 23:29:49.413347,synthea,ec2207b69af6d40b58a3b472a6e1fef8
41e2a44c-477c-3511-96f9-12c476aa3b6a,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,85 E NEWTON ST,BOSTON,MA,021183553,42.336277100000004,-71.07085295687423,6176268860,0.0,170,2026-05-09 23:29:49.413347,synthea,749cc5e9930566e955d4d966b5608109
f00601d0-d49e-30ed-bc3e-314379f2103e,MELROSE FAMILY OPTICIANS LLC,490 MAIN ST,MELROSE,MA,021763841,42.4550741,-71.0654799,7816650897,0.0,41,2026-05-09 23:29:49.413347,synthea,9e434ef98226cedf179c1eaec6b7db07
97a14f8a-1b8c-3b40-b5bd-f44f1440c1ba,YARMOUTH MEDICAL CENTER LLC,23 WHITES PATH,W YARMOUTH,MA,026733200,41.6501114,-70.2411312,5087602054,0.0,32,2026-05-09 23:29:49.413347,synthea,37e6e58235a33bd68dc43b1c4acac0fd
9d41e4fc-9507-3ddb-82ad-966046fca031,ODD FELLOWS HOME OF MASSACHUSETTS,104 RANDOLPH ROAD,WORCESTER,MA,016062465,42.29955605000001,-71.79838133819244,5088536687,0.0,2,2026-05-09 23:29:49.413347,synthea,54c8e984aac2ca975c3a37b6ebe42239
71a1e089-024e-3255-a536-9204586fa4fc,MAPLEWOOD MAYFLOWER PLACE SNF LLC,1 GORHAM IS,WEST YARMOUTH,MA,026733200,41.6501114,-70.2411312,2035574777,0.0,1,2026-05-09 23:29:49.413347,synthea,188edd992e274b79e034029377531ad7
5b0cd0a0-f277-3a66-bee6-d64b5be4a3f5,BERKSHIRE MEDICAL CENTER INC - 1,725 NORTH ST,PITTSFIELD,MA,012015493,42.4600752,-73.2492795834909,4134472000,0.0,343,2026-05-09 23:29:49.413347,synthea,ec56b092a30e749c8cd6be4e0c5ac5cb
edbb9e9c-3440-3b38-abfc-83a8f0b6bebc,BEAR MT FALL RIVER LLC,273 OAK GROVE AVE,FALL RIVER,MA,027232315,41.70179473202871,-71.13310371798859,5086794866,0.0,2,2026-05-09 23:29:49.413347,synthea,8563c88ee9a39bd3809a31284dfed8e7
4956f573-3dc2-3a67-9692-2f57451744e6,RESERVOIR CENTER FOR HEALTH & REHABILITATION  THE,400 BOLTON STREET,MARLBOROUGH,MA,017523912,42.35966285,-71.55290125539051,5084816123,0.0,2,2026-05-09 23:29:49.413347,synthea,4c3c83feebcd98f6afc6be814ce8c084
